npv_eur,irr
112779375.37034646,0.07647352165894035
931552962.4678,0.09796179672422511
2079629430.2799616,0.15218776997051056
-539289701.1920251,
841027735.7946508,0.11516222552156422
293204398.03603286,0.08533915841993577
-115832898.26090617,0.06439555144317952
2765093703.3976703,0.21875340769164678
1191884310.7346673,0.12272708348209205
-689120883.3251824,0.039280138443126125
2789491806.455925,0.16497689105298435
-1557329992.3324475,0.10011
69449249.18260121,0.07323414806456441
-1537483820.298069,0.10011
2014115949.2714906,0.174358295535492
98409192.04781538,0.07375997128521952
1519620265.4962454,0.13294873877835306
75560858.2701405,0.07482098543029622
31339661.748149574,0.07211024254509187
-792403558.8064699,0.10011000763007155
265802304.26064342,0.09304950846693837
-2408658332.1735125,
-87111770.9795414,0.06645827064102611
-115737344.28253847,0.05903734806154241
-188403291.5153619,0.06316549584872026
-675683574.078019,0.04754625964702541
267839058.2614623,0.08614849330656468
-626384350.08585,0.2041804889761171
-1269989876.1143873,0.10011000000027634
-196460814.5596638,0.049090672338150496
2066666866.1648173,0.13546612522900123
-1355054915.1357,0.1001100000002704
-2293635891.992338,
-1836884251.7479515,
-23579909.88139998,0.0680364066114731
-988593779.2137885,0.04330931864455567
-1819489639.200919,
-793977898.204721,0.04774587625743473
1874227883.9967768,0.1592598031420187
-712094078.3474841,-0.04047590020028829
-371538644.57817245,0.056643568165623645
-927451325.5984774,0.018059113615165476
736241029.9140565,0.12571957847369442
-458108927.6665087,0.05490425039198486
-1157352072.935356,0.03191653271035888
-2826278267.108234,
506674651.1761627,0.08403784032204811
-1225658583.8820739,
-1811659418.9436383,
-603383536.3847983,0.02722691335410264
136526037.50876138,0.07758033513267103
2191029988.0001554,0.14116839660299754
-177592656.46720794,0.05816921553196349
-2167102987.397265,
-728911781.5879618,0.04848647748071784
883192275.4761289,0.11597194099456762
1260025158.2291913,0.12426314321892284
-1955452162.1960611,
1294122637.7128453,0.11927716757383366
-582090807.2705916,0.04856818811022962
-139148242.6630362,0.06229212721048874
1724282945.571054,0.12432246879234474
1563136679.8971372,0.12540298295919602
2013920892.3130481,0.14435785210527538
-1536683215.740355,
-261535840.60099322,0.06245189263655998
1961665092.5587962,0.13251264448787103
-2533417824.9797306,
1236571671.6120672,0.11898741673630796
635618848.0825206,0.09507009266582457
831590810.2132689,0.10801698755266893
-851678567.6306713,0.008338738443378157
-2949486767.3369255,
-1551455026.6962605,0.10011
-730811500.1416821,0.014399984378566459
-2271138378.321847,
463742624.4708555,0.0927615025213089
-1295680571.746194,0.026961901165887838
-725049671.7576661,0.04612251721255026
2147892134.5144,0.15934050499346794
624054813.2456144,0.09850839527610208
688364949.5566359,0.10360183986200604
-67753957.97621806,0.06504330003819506
652530267.6664593,0.09827053359243149
-1142755308.8198872,0.12761895502842963
-700756571.9947978,0.013852364879935217
-178020933.10691947,0.06147625872809694
1367249344.489378,0.12251965181804964
1312756743.459891,0.12076738055421458
-612460803.5851295,0.042329932283510445
-2288452372.901079,
1044900697.6474359,0.11721520890796522
1063005715.1222515,0.11582363239900964
-2270561737.0571666,
438134562.07009,0.09556662788086935
